text,label_raw,source_dataset,label
@mal__ak1811 1100da 3la jal 5gb brk c cher,-1,dataset_1,0
@heniphydia 🔥🔥,1,dataset_1,2
❤️❤️,1,dataset_1,2
"La7choma ki Djezzy ki Ooredoo 2020 mazalna b débit ta3 yamat cyber 2000 , Ghana rahom tal9o 5G wchna 3G hsalna fiha en plus n5also draham Bach même pas ta9dr tarftah page Google",-1,dataset_1,0
J'ai pas compris,0,dataset_1,1
la question qui se pose ch7al ykon debit ki nchouf une video 480p/720p 😂😂 lala ma tahchilich,0,dataset_1,1
@rafik_hamma voilà 🤣 ya7chouh l nes,-1,dataset_1,0
W après matakmal najem n flixi fiha b 100da wala obligé 500 !!,0,dataset_1,1
Hayla bzf khiiir fiha 60 gb hadra +....,-1,dataset_1,0
😘,1,dataset_1,2
AdY Djezzy khyana dyRa dal Ana MfhamtCh N'activY 15 tkmlY 14 w ziD Cnxx dyRa Kil Khra 👎👎👎,-1,dataset_1,0
عرض فاشل جداا ممكن العقل يتقبل هاد العرض اذا درتو هدرة لجيزي اليميتي . راكم تسرقو فشعب صحا يسلمك وغير لمهبول لي راح يكتيفي عاد العرض 😂😂,-1,dataset_1,0
Kifah ndirha tar 600da 1 mois,0,dataset_1,1
3yna hadi lpus chritha w ndmte,-1,dataset_1,0
"Tu regardes des videos en 360p , mec on est plus en 2010.",-1,dataset_1,0
Ameliorez votre connexion et réseau puis pensez aux offres. Facts be told,-1,dataset_1,0
عندي عفسة تعطيك كونيكسيون باطل في جيزي لي يحب يجي prv,0,dataset_1,1
YouTube brk!!,0,dataset_1,1
Win nal9awha rani hab nchriha😍,0,dataset_1,1
Code !!!!,0,dataset_1,1
M3a #iZZY profity men 30 youm khelwy 👌😍,1,dataset_1,2
Merci djezzy,1,dataset_1,2
@hm.dj.m 😉,1,dataset_1,2
Le prix,0,dataset_1,1
@djezzy.dz kifach na9dar nactivi izzy🤔,0,dataset_1,1
@djezzy.dz 🤭🥰,1,dataset_1,2
@khairikiki Lazem techri la puce iZZY 😁 rahi disponible partout f Kamel nos points de vente,0,dataset_1,1
Est ce que nchrii gue3 puce jdida wela. Ghir te3i w nrdha izzy,0,dataset_1,1
@djezzy.dz 👏,1,dataset_1,2
@djezzy.dz la puce dir 500 da wach men offre fiha ba3d el ch7ar lawel 🤔🤔,0,dataset_1,1
ودرت واحدة 😍 ودرت وحدة 😍 ودرت وحدة😂😂😂😂😂 راهي عجبتني مووووت 👏,1,dataset_1,2
"@khairikiki la puce dir 300da, oumba3d lazem t'activi 500da Bach ikoun 3endek 5go et 500da crédit l Kamel les réseaux. W'ila habit Insta fb wela YouTube illimité chhar kamel, zid 3liha 600da 😁",0,dataset_1,1
@its_hfd Lazem puce jdida 😊 it's a New generation,0,dataset_1,1
@b.gouhiri mliha hadi?,1,dataset_1,2
"@jasmin_yasou_ Bonsoir, la puce coûte 300da 😊",0,dataset_1,1
@moh_ali_khellaf اتشيوايوايوااا 😂😂,1,dataset_1,2
Nahder m3akoum sara7a nzide 1000 dA connexion 40G :(,-1,dataset_1,0
Lokan tzidoulha 10G mli7a :),-1,dataset_1,0
Dartha🐝🐝🌼🌷🌹 hayla ❤️ ms chritha 500da,1,dataset_1,2
Bch ykon 3ndi fb insta YouTube gratuit lzm nflixi 1100 wla juste 600,0,dataset_1,1
@blm_dounia 1100 😊,0,dataset_1,1
@blm_dounia nn 600,0,dataset_1,1
Fiha ilimiti djz,0,dataset_1,1
@faat_iiimaa Non 😊,0,dataset_1,1
@djezzy.dz 😭,0,dataset_1,1
@_fou._.ad_ 500 + 600,0,dataset_1,1
Zeama sah tched 30jr w machi 10jr?,0,dataset_1,1
@djezzy.dz MRC ❤️😍,1,dataset_1,2
@x.lweemin.2 3endek chek 😱😱😱 30 jours 👌,0,dataset_1,1
@djezzy.dz ah d'accord merci 😊😊,0,dataset_1,1
Je suis techniciens supérieur en télécommunication cherche un travail merci,0,dataset_1,1
@faat_iiimaa حتى كي شريتها قلعوها كلاب ههههنن وعلاش تحطوها فإشهار خرا,0,dataset_1,1
Ch7al prix ta3 la puce??,0,dataset_1,1
@moh_ali_khellaf ch7al chritha khti?,0,dataset_1,1
@djezzy.dz Dccr merci safi en tout 800da!,0,dataset_1,1
@fatouma_chougrani شريتها ب 600 دج فيها وماكتيفيا وتانيت قالي خير رقم من الميكرو ❤️😂👍,0,dataset_1,1
@moh_ali_khellaf yeh rahom ygolo dir 300da mem khti chratha 700da cv pas!,0,dataset_1,1
@fatouma_chougrani انا روحت للاجونس صراحة لقيتها دير 300 دج وفارغة بصح روحو لواحد لموزع كبير لهنا لقيتها ماكتيفيا برك,0,dataset_1,1
روحت سقسيت عليها قالولي غير لي يقراو فلي فاك ؟ صح؟,0,dataset_1,1
@moh_ali_khellaf Aaaaa saha hadawin fhmt hsbt b crédit et tous 300da 😂😂 merci frr hfdek 🙌❤,0,dataset_1,1
B 500 da 5G bark 😑😑😑,0,dataset_1,1
@x.lweemin.2 ça dépend wesh rak hab t'activy. 500 da 3endek 5go w 500da crédit tous les réseaux. Ila habit insta fb illimité tzid 600da (1100da en tout) Ila habit YouTube illimité tzid 600da aussi,0,dataset_1,1
Kayen sewy3 ou serwel lelbi3 Ida Rak hab techri aya prv ne9sro,0,dataset_1,1
Mshy affaire kaml 500da da w 5 go brk w nzid fogha 600 da bah n5dem gratuit !! 😐😒,-1,dataset_1,0
@djezzy.dz Ah oui dcr merci *I'm a girl btw😂,0,dataset_1,1
@x.lweemin.2 Haha sorry 😂,0,dataset_1,1
@fatouma_chougrani 300da 😊,0,dataset_1,1
@djezzy.dz no it's okey😂,0,dataset_1,1
@hibi_smina منين شريتيها,0,dataset_1,1
@djezzy.dz يتسما دك ادع حبينا يوتوب و انستا وفايسبوك ڨراتوي لازملما نخلصو 1200da,0,dataset_1,1
درو شريحة ب 500 دج فيها Facebook et Instagram wattsap,0,dataset_1,1
Bonsoir m pour quoi elle ma coûté 800da,0,dataset_1,1
@ha_dil_nez 500+600+600,0,dataset_1,1
@djezzy.dz 500 +600+600 w lhadra ma knch .. Ytselma 3ard 👎 .. Djezzy hbal b 1000 da tbanli afdel 3ard 3andkom,-1,dataset_1,0
Kifeh ndir beh nactivi,0,dataset_1,1
Tahya mobilis mobtasim top 4g 🌶️,-1,dataset_1,0
مفهمتش تفليكسي 50 الف تاكتيفيها ومن بعد 60 الف تاكتيفها ولا وحدها تولي ڨراطوي يوتيوب؟,0,dataset_1,1
وهذي 5جيغا تشد شهر ولا تخلاص بلخف,-1,dataset_1,0
واش فبها ليزوبصيون با ش نشريها,0,dataset_1,1
وقتاش دديرولنا تيكتوك اليميتي كيما يوتيوب .. لازم شوفو كل شرائح المجتمع و ڤاع الفئات 😉😉,0,dataset_1,1
@am.ine2828 hhh t'as raison,0,dataset_1,1
Moi je confirme que djezzy ces du top,0,dataset_1,1
La vrai questions ask 5 G mor n9olo 15 jour ask t93ad khfifa wla m3a lw9t la connexion tt9al,0,dataset_1,1
5 go tbanli houma yserbouli bah njib 30 yawm,0,dataset_1,1
"Kona nestenaw 7aja ma khir lazem tekhdm FB + insta + YouTube , donc lazem t5alas 1700 Bach ywali ghi homa illimité bzf ta3 bzf ta3 bzf djezzy hbal khiir",0,dataset_1,1
Bch ykoun aandi kolch illimitee b 2000da?!,0,dataset_1,1
@abdellatifboyka nnn juste à 1700da,0,dataset_1,1
@madjed.amier mrc,0,dataset_1,1
Parceque la puce whdha 300da + lazem tflixsilha 500da bech y activiwlek 5g w 500 vers tous les réseaux,0,dataset_1,1
Hna mazalna vraiment retard moi je suis au Canada ce n'est pas la même vie de tous,0,dataset_1,1
@djezzy.dz,0,dataset_1,1
أسوء خدمات إتصال 😵بعد موبيليس طبعا🙄,-1,dataset_1,0
@d_yacien,0,dataset_1,1
Conx zebala 👆,-1,dataset_1,0
5 go vraiment mokhak yahbas 😢😢😢,-1,dataset_1,0
wtf is going in frucking algeria,-1,dataset_1,0
3yana pus hadi mdarna walo 👎,-1,dataset_1,0
وعلاه مترجعوناش العرض نتاع 800 دج تعطيلك 30 جيڨا خير من زيد زيد,0,dataset_1,1
C pour un mois djeezy gratuit ( illimité) ? Ou bien Djeezy dekhlin f dik 500da,0,dataset_1,1
كي شغل مديتو 500 جيغا خص غير نبعثو منهم,-1,dataset_1,0
Join the new generation 😎 N'activy 500da 3endi 5Go pour 30 youm khelwy 👌🏻 Nzid 600da 3endi FB & Insta illimités 😍#izzy #djezzy #dz,0,dataset_1,1
@chaouki.physmo u need New one bro,0,dataset_1,1
@wassim_bmf 😂😂 راك تشوف,0,dataset_1,1
"@wassim_bmf i knew it , thank u bro",0,dataset_1,1
@kadaoui_youcef خخخخ مي صح خو واش الفايدة اذا عندك انترنت محدود والسرعة ناقصة كانو قادرين يديروها عرض جديد نورمال مي تشري بيس جديدة على جالها فكرة فاشلة والله,-1,dataset_1,0
@mohamed_hatraf 😂😂😂😂 فقت بيها قبل انا ف يومين تروح خمسة جيغا هاديك ربعين جيڨا و مساعدتنيش تساعدني هاذي مشكيتش,-1,dataset_1,0
@_black._.purple ههههههه خليهم دارو إنجاز مساكن,0,dataset_1,1
Tetba3 ghir and la maison djezzy !,0,dataset_1,1
Despo a bejaia aussi?,0,dataset_1,1
Mdrr je préfère la mienne 600da,0,dataset_1,1
من نيتكم 😂,-1,dataset_1,0
☺️ماهذا الانجاز الهرائي,-1,dataset_1,0
win nchriha,0,dataset_1,1
تفليكسي 500 +600 ولا غي 600 ???,0,dataset_1,1
Kifach t activa,0,dataset_1,1
عرض فاشل,-1,dataset_1,0
500da pendant 30 jour?,0,dataset_1,1
Internet 20Go ch7el,0,dataset_1,1
@ily__es_13 هههه,0,dataset_1,1
@kari_mnsr wnta wsh andek,0,dataset_1,1
@_nxdir_b علاه ضحك ؟؟,0,dataset_1,1
Djezzy illimité 😕 !,0,dataset_1,1
Ki nchriha 500 wnzid 600 rah nslk 110hka kifkif ymrdi nflixsi 100 tol,0,dataset_1,1
انجاز عظيم 😒,-1,dataset_1,0
fb batal ih mi ma3ah messanger tanik wala bi 5G ?,0,dataset_1,1
بيس جيزي هايلة بزاف فيها هذي الخدمة ؟ 😶😶,0,dataset_1,1
جماعة كلشي باين . لي معجباتوش ميشريش . مشي بسيف,0,dataset_1,1
Yaw segmo 4Go ta3kom 3ndi djezzy n'activi ta3 1500DA temshili ghir fles place ouvert f dar mata7kamch kaml,-1,dataset_1,0
سلام أنا عندي بيص جيزي حب نبدلها نرجعها إيزي نقدرو نبدلوها ولا نن,0,dataset_1,1
Valable only 3 mois lewline ?,0,dataset_1,1
3,0,dataset_1,1
A mon avis chekla hadi je préfère 800da fiha 20go w illimité vers djezzy et 800da vers tous les autres réseaux,-1,dataset_1,0
40go 1200DA : tsema ana machi bnadem yak,-1,dataset_1,0
Mliha ki tog3od 30jours berk sinon 5Go qlila @ayafennikh @malak_angel.m,0,dataset_1,1
Pourquoi pas,0,dataset_1,1
@abd.__.ou._.chouchou aussi mfhmtch,0,dataset_1,1
@safa.blhd @djezzy.dz فهمونا 😒😂أرب العالي 😒,0,dataset_1,1
@abd.__.ou._.chouchou هاذي لي باغي نفهمها 😅😅,0,dataset_1,1
@abdoamir092 نعم إنها الجزائر 😒😒👌👏,0,dataset_1,1
@therealabdelwaheb Nn b 30 alef la puce,0,dataset_1,1
@djezzy.dz حنا يبيعو فيها 600da,0,dataset_1,1
@djezzy.dz ويكتا تتوفر,0,dataset_1,1
وتاع 600 شحال فيها هضرة ؟؟,0,dataset_1,1
@ledgertisa FB illimité,0,dataset_1,1
3000,0,dataset_1,1
Rani hab narbah,0,dataset_1,1
💚❤️,1,dataset_1,2
Lazem techri puce jadida??,0,dataset_1,1
"chritha w flop , jai cru que ki yakhlaso 5g hdok tab9a illimité mais non w en plus 5g hadok yakhlaso f2 jours lol",0,dataset_1,1
@ali.benmicia booh Maximum 3jrs,-1,dataset_1,0
Chhal le prix ???,0,dataset_1,1
Les appelles et les sms vers djezzy sont illimité ?,0,dataset_1,1
Mzel mawsltch gaa les wilayas,0,dataset_1,1
Disponible f mosta ?!,0,dataset_1,1
@itz_ba._.di._.do oui,0,dataset_1,1
@1smi_ne 300DA,0,dataset_1,1
@zolayasmin9 oui,0,dataset_1,1
@nino_bellebcir 300DA,0,dataset_1,1
@aicha_faress كاينا دوكا,0,dataset_1,1
@souad_otm كيف كيف,0,dataset_1,1
@tina.dris مليحة لواحد عندو ويفي فدار يخدم بيها جيست كي مايكونش فدار,0,dataset_1,1
@chikhinesyasmine وي,0,dataset_1,1
@diamonds_girl_dz 😑,0,dataset_1,1
@yasmine_brave_heart 600+500da,0,dataset_1,1
@abd.__.ou._.chouchou 600+500 🤣,-1,dataset_1,0
@abd.__.ou._.chouchou انها حشوة يا جورج,-1,dataset_1,0
Fi Sidi Bel Abbés rahom ybi3ouha 800da wlad la7ram,-1,dataset_1,0
@boob.booob w 3andna 800da nés mahech ta7chem,0,dataset_1,1
@fat_iha_ illimité vers la même puce,0,dataset_1,1
@ali.benmicia besah même tekmelek yog3od insta w fb batel,0,dataset_1,1
@abd.__.ou._.chouchou non tchriha 600da tl9a fiha 500da wfiha ge3 douk swala7 Li galouhom après tog3od tflixy b 500da ana chritha sba7,0,dataset_1,1
@mujitsuno ou ilimitii kfh haQytHa,0,dataset_1,1
😍😍🔥❤️,1,dataset_1,2
@abd.__.ou._.chouchou instagram w Facebook illimité ki louken ge3 tekmelek dik 5g tog3od tconnectè bihom nrml,-1,dataset_1,0
@redabelgrini 🙄,0,dataset_1,1
@kari_mnsr msn makanche?,0,dataset_1,1
@redabelgrini oui 👍,0,dataset_1,1
@mujitsuno علاه مدروش لي كونطرول وبري فيكس وتفهمونا فيها وتقولونا بلي عدك 110 فشهر فيها 5جيغا وفيسبوك وانستا الميتي #djezzy.dz,0,dataset_1,1
ههههه جازي راحت عليها اكتفيت تاع 1000 الف كونكسيو 0 متطلعش خلاص وزيد كي تعيط هدرة ريزو يخربطوه باه متهدرش,-1,dataset_1,0
@mujitsuno ou za3Ma wla gie HQq,0,dataset_1,1
Z3ma 30jr sah!! Machi 3jr?,0,dataset_1,1
كنزيد 600 تقعد 5gb ولا تزيدوني,0,dataset_1,1
T9ila cnx kima puce hayla ?,0,dataset_1,1
Sa se fait par flexy ou bien c est un abonnement à payer ?,0,dataset_1,1
Ana djit mn 3nd syanley tmdouhali batl lah ysahl,0,dataset_1,1
Maderna walo ykhsrok f 1100 da batel 5G Troh f smana lwla w insta w Fb makach risou malgré nskon f Alger centre 😑,-1,dataset_1,0
W9tach tbda,0,dataset_1,1
Khjet fi marché wela mazal🙌,0,dataset_1,1
عروض فاشلة,-1,dataset_1,0
Wkima tkhls nflixi b 600 da wela 1400da beh ndir te3 fb w Instagram illimité,0,dataset_1,1
@chaouki.physmo if u know it why you ask ????,0,dataset_1,1
"@ania_nina99 cause i simply can , mind ur own business little one",0,dataset_1,1
وعلاش شريحت جيزي نحولوها إلى إيزي بلا منزيدو أنديدرو كورات,0,dataset_1,1
جيزي ختي علاه كلما نعيطولك ماتريبونديش علابالنا الشكوة لربي برك بصح نتوما مرات تتقبوها,-1,dataset_1,0
Bach nactiviha wach ndir psk makherdjatlich f l'application djezzy,0,dataset_1,1
ما فهمتش,0,dataset_1,1
Snapchat et tiktok illimité tani ??,0,dataset_1,1
cnx ki el💩💩💩💩,-1,dataset_1,0
W youtube ?,0,dataset_1,1
N9dro nchroha dok wla @djezzy.dz,0,dataset_1,1
ورااه بايلاش بحا كانش ؟,0,dataset_1,1
Win n9dr nl9ahom ?,0,dataset_1,1
@djezzy.dz comment on fait pour avoir insta illimité,0,dataset_1,1
خخخخخخ العميقين اك شايف,0,dataset_1,1
@ilies_metinine New generation = puce jdida 😁,0,dataset_1,1
@iam.azou Ouiiii 😁,0,dataset_1,1
@m_i_a_b_e_n_ C'est dispo dans tous nos points de vente 😊,0,dataset_1,1
"Pas a la hauteur , volume de data minable 🤢🤢🤮",-1,dataset_1,0
"@cflxv activy 500da pour avoir l'offre de base Izzy, zid 3liha 600da ou ikoun 3endek fb + insta illimité 😉",0,dataset_1,1
@djezzy.dz pfff n'importe quoi mafhamtch l3a9liya ta3kom hadi kol khatra puce jdida mala ray likom,-1,dataset_1,0
@djezzy.dz merci 💥,0,dataset_1,1
Sa coût combien ?,0,dataset_1,1
"Djezzy nous a volé. Trop c’est trop, nous ne pouvons plus tolérer que la propriété intellectuelle soit expropriée sans aucune conséquence. Voilà comment un opérateur historique, détenu à 51% par le fond national d’investissement, vole la propriété intellectuelle d’une d’agence créative Algérienne. Sans aucun scrupule, à la limite de l’amateurisme. Tout commence avec un appel d’offre n°47/2018/OTA/IND/11.L’agence y prend part aux cotés de 3 autres agences. Sur une partie du brief, il est clairement mentionné de travailler sur une offre avec la proposition d’un naming. L’agence dépose l’offre technique et financière le 17/02/2019, offre qualifiée pour une présentation le 24/02/2019. Au cours de cette présentation, nous présentons le naming EZZY accompagné du dispositif créatif pour une éventuelle campagne, film TV et Digital, ainsi que les visuels pour les différents supports prints et digitaux. De l’avis de tous, nous avions fait une présentation qualitative et très attractive, mais suite à de nombreuses relances, aucun retour n’a été émis par Djezzy, conformément au règlement du code des appels d’offres publics. Pire, et voici une preuve encore plus affolante de l’amateurisme dont a fait preuve l’opérateur djezzy sur cet appel d’offre. Nous recevons une correspondance le 23/06/2019 pour nous signaler une relance de cet appel d’offre sans que le premier ne soit annulé, ce qui est contraire au code des appels d’offres publics.Le 24 juin nous recevons un erratum concernant un éventuel nouvel avis d’appel d’offre qui devait paraître sur les colonnes de « Echourouk » et « L’Expression », preuve irrefutable de manœuvres douteuses et opaques sur ce sujet. Un mois après, l’agence historique qui collabore avec Djezzy depuis 2011, est reconduite sans qu’aucune autre des 3 autres agences ne soit au courant. Aujourd’hui, à notre grande stupéfaction, nous découvrons que Djezzy a lancé une campagne pour un nouveau service nommé IZZY. Il n’y a pas d’ambiguïté, ce n’est pas du plagiat, mais du vol de propriété intellectuelle. Une pratique indigne d’une grande marque de télécommunication qui doit inspirer et aider les jeunes Algériens a créer de la richesse",-1,dataset_1,0
في جالت هادو ما نشريش 🤣🤣🤣🤣,0,dataset_1,1
@n_o_u_r_b_e_l reseaux makach kml w howa y9oli 5 Go w insta illimités 🤣🤣,-1,dataset_1,0
مفهمتش نشريها خمسينالف ابخي نفليكسيلها ستينالف باه تجيني فايس وانستا باطل؟ ولا نشري pus وحدوخرة بستينالف ونلقا فيها خمسين كريدي و5 جيغا وانستا وفايس باطل.؟,0,dataset_1,1
😒😒,-1,dataset_1,0
Toujours pas d’offre avec 4g illimité ?!?! 🤬😤😡,0,dataset_1,1
@nessmaabdous La puce dir 300da. Après lazem t'activy 500da Bach ikoun 3endek 5go w Ila habiti tzidi l'option fb insta illimité zidi 3liha 600da ou tchedlek ge3 chhar 😊,0,dataset_1,1
5Go ma tchedlich mmpa smana 😂😂😂 w 9alou serbi lsahbak 😂😂,-1,dataset_1,0
Lpuc متوفرة لمدة محدودة؟؟,0,dataset_1,1
40 Go mahich tkamli le mois 😐😐😐,-1,dataset_1,0
@djezzy.dz le tout a 1400 da alors on reste avec 1500 da 40 Go c mieux,-1,dataset_1,0
"@inlovewiththebloom La puce coûte 300da, lazem t'activy 500da bech ykoun 3endek 500da d'appels vers tous les réseaux, 5Go et FlexyNet Batel pour 30 jours, ida habit tzid Insta + FB illimité ma 3lik ghir tzid 600da 🤜🤛💯",0,dataset_1,1
@yasmine_brave_heart نووو متوفرة في كل نقاط البيع تاعنا لمدة غير محدودة,0,dataset_1,1
شهر واحد ولا تبقى؟؟,0,dataset_1,1
هههههه لي باغي يعرف بلي أبخس عرض يدخل عندي يشوف باه يكرها و ما يشريهاش😂,-1,dataset_1,0
@djezzy.dz تسما 100 وعشرلافً؟,0,dataset_1,1
Ya kho Nzid 600 3la 500 Wla nkhales 600 Ctt ?!,0,dataset_1,1
@ayoub_bbrh de rien frère 😣 ça me saoule vraiment à chaque fois nqol je change de puce mais nqol balak ça va se régler mais apparement j'ai pas trop le choix,-1,dataset_1,0
